Age,BIB,Pnt,Prev,Rider,Rnk,Team,UCI,\u25bc\u25b2,stage,year
26,4,10.0,101.0,Landa Mikel,105,Team Sky,,\u25bc4,21,2016
24,39,10.0,102.0,Valgren Michael,106,Tinkoff,,\u25bc4,21,2016
24,188,10.0,121.0,Vakoc Petr,107,Etixx - Quick Step,,\u25b214,21,2016
24,111,9.0,103.0,Barguil Warren,108,Team Giant - Alpecin,,\u25bc5,21,2016
26,52,9.0,104.0,Bennett George,109,Team LottoNL-Jumbo,,\u25bc5,21,2016
24,173,9.0,107.0,Duchesne Antoine,110,Direct Energie,,\u25bc3,21,2016
42,38,9.0,105.0,Tosatto Matteo,111,Tinkoff,,\u25bc6,21,2016
31,219,8.0,106.0,Vachon Florian,112,Fortuneo - Vital Concept,,\u25bc6,21,2016
32,28,7.0,108.0,Sanchez Luis Leon,113,Astana Pro Team,,\u25bc5,21,2016
24,159,7.0,109.0,Polanc Jan,114,Lampre - Merida,,\u25bc5,21,2016
35,118,7.0,110.0,ten Dam Laurens,115,Team Giant - Alpecin,,\u25bc5,21,2016
28,194,7.0,111.0,Edet Nicolas,116,"Cofidis, Solutions Cr\xe9dits",,\u25bc5,21,2016
33,197,7.0,112.0,Lemoine Cyril,117,"Cofidis, Solutions Cr\xe9dits",,\u25bc5,21,2016
39,167,7.0,113.0,Henderson Gregory,118,Lotto Soudal,,\u25bc5,21,2016
28,142,7.0,114.0,Guarnieri Jacopo,119,Team Katusha,,\u25bc5,21,2016
31,175,6.0,,Jeandesboz Fabrice,120,Direct Energie,,-,21,2016
29,8,6.0,117.0,Stannard Ian,121,Team Sky,,\u25bc4,21,2016
36,162,6.0,118.0,Bak Lars Ytting,122,Lotto Soudal,,\u25bc4,21,2016
39,69,5.0,119.0,Zubeldia Haimar,123,Trek - Segafredo,,\u25bc4,21,2016
24,137,5.0,120.0,Konrad Patrick,124,Bora - Argon 18,,\u25bc4,21,2016
34,96,4.0,123.0,Moinard Ama\xebl,125,BMC Racing Team,,\u25bc2,21,2016
36,112,4.0,125.0,Curvers Roy,126,Team Giant - Alpecin,,\u25bc1,21,2016
35,105,4.0,127.0,Eisel Bernhard,127,Team Dimension Data,,-,21,2016
30,42,3.0,128.0,Bakelants Jan,128,AG2R La Mondiale,,-,21,2016
27,206,3.0,129.0,Juul-Jensen Christopher,129,ORICA-BikeExchange,,-,21,2016
25,176,3.0,130.0,Petit Adrien,130,Direct Energie,,-,21,2016
29,127,2.0,,Roux Anthony,131,FDJ,,-,21,2016
24,156,2.0,131.0,Grmay Tsgabu,132,Lampre - Merida,,\u25bc1,21,2016
32,14,2.0,132.0,Erviti Imanol,133,Movistar Team,,\u25bc1,21,2016
26,189,2.0,133.0,Vermote Julien,134,Etixx - Quick Step,,\u25bc1,21,2016
38,204,2.0,134.0,Hayman Mathew,135,ORICA-BikeExchange,,\u25bc1,21,2016
26,7,2.0,135.0,Rowe Luke,136,Team Sky,,\u25bc1,21,2016
36,65,1.0,136.0,Schleck Fr\xe4nk,137,Trek - Segafredo,,\u25bc1,21,2016
29,35,1.0,137.0,Ki\u0161erlovski Robert,138,Tinkoff,,\u25bc1,21,2016
25,102,1.0,138.0,Berhane Natnael,139,Team Dimension Data,,\u25bc1,21,2016
35,174,1.0,139.0,Gene Yohann,140,Direct Energie,,\u25bc1,21,2016
